Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00  157180/400530      std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [44]
-----------------------------------------------
                0.00    0.00    2522/2522        geometry::projection<geometry::Triangle>::projection<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [38]
[59]     0.0    0.00    0.00    2522         geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::setBoundary(unsigned int const&) [59]
                0.00    0.00   15120/59888       geometry::set_intersection(geometry::graphItem const&, geometry::graphItem const&) [39]
                0.00    0.00   15120/205004      std::pair<std::_Rb_tree_iterator<unsigned int>, bool> std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_insert_unique<unsigned int>(unsigned int&&) [47]
                0.00    0.00   17642/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
-----------------------------------------------
                0.00    0.00    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
[60]     0.0    0.00    0.00   15103         geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreElem2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [60]
                0.00    0.00   15103/187386      geometry::set_difference(geometry::graphItem const&, geometry::graphItem const&) [28]
                0.00    0.00   15103/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
-----------------------------------------------
                0.00    0.00    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
[61]     0.0    0.00    0.00   15103         geometry::set_symmetric_difference(geometry::graphItem const&, geometry::graphItem const&) [61]
                0.00    0.00   98580/705665      geometry::dataPoint::print(std::ostream&) const [43]
-----------------------------------------------
                0.00    0.00       1/1           geometry::DataGeo::DataGeo(geometry::projection<geometry::Triangle>*, double const&, double const&, double const&) [10]
[62]     0.0    0.00    0.00       1         geometry::DataGeo::buildQuantityOfInformation() [62]
                0.00    0.00    5040/404226      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getQuantityOfInformation(unsigned int const&) const [16]
-----------------------------------------------
                0.00    0.00   15103/30206       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::restoreNode2Node(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [36]
                0.00    0.00   15103/30206       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::undoEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [27]
[63]     0.0    0.00    0.00   30206         geometry::graphItem::setConnected(std::vector<unsigned int, std::allocator<unsigned int> > const&) [63]
                0.00    0.00   91547/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
-----------------------------------------------
                0.00    0.00       1/1           geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::simplification<>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1]
[64]     0.0    0.00    0.00       1         void geometry::structuredData<geometry::Triangle>::refresh<(geometry::MeshType)1>(geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1> const&) [64]
                0.00    0.00    5040/292168      geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(unsigned int const&, geometry::point, geometry::point, geometry::point) [25]
                0.00    0.00    5040/292168      std::_Hashtable<geometry::boundingBox<3u>, geometry::boundingBox<3u>, std::allocator<geometry::boundingBox<3u> >, std::__detail::_Identity, std::equal_to<geometry::boundingBox<3u> >, std::hash<geometry::boundingBox<3u> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, false> >::_M_insert_multi_node(std::__detail::_Hash_node<geometry::boundingBox<3u>, true>*, unsigned long, std::__detail::_Hash_node<geometry::boundingBox<3u>, true>*) [77]
                0.00    0.00       1/2           geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getBoundingBoxVertices() const [115]
                0.00    0.00       1/2           geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getCellSize() const [114]
                0.00    0.00       1/1           geometry::searchPoint::updateNumCells() [134]
                0.00    0.00       1/1           void geometry::boundingBox<3u>::setup<geometry::Triangle, (geometry::MeshType)1>(geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1> const&) [133]
-----------------------------------------------
                0.00    0.00    7560/7560        std::pair<std::__detail::_Node_iterator<geometry::geoElement<geometry::Line>, true, true>, bool> std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<std::array<unsigned int, 2ul> >(std::integral_constant<bool, true>, std::array<unsigned int, 2ul>&&) [41]
[65]     0.0    0.00    0.00    7560         bool geometry::operator==<geometry::Line>(geometry::geoElement<geometry::Line> const&, geometry::geoElement<geometry::Line> const&) [65]
                0.00    0.00   15120/5165413     std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_erase(std::_Rb_tree_node<unsigned int>*) [18]
-----------------------------------------------
                0.00    0.00       1/1           geometry::connect<geometry::Triangle, (geometry::MeshType)1>::connect<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [40]
[66]     0.0    0.00    0.00       1         geometry::connect<geometry::Triangle, (geometry::MeshType)1>::buildData2Elem() [66]
                0.00    0.00    2522/1557740     std::_Rb_tree_node<unsigned int>* std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_copy<std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node>(std::_Rb_tree_node<unsigned int> const*, std::_Rb_tree_node<unsigned int>*, std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_Alloc_node&) [24]
                0.00    0.00       1/4           std::vector<geometry::graphItem, std::allocator<geometry::graphItem> >::reserve(unsigned long) [112]
-----------------------------------------------
                0.00    0.00  393276/9952918     geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(geometry::point, geometry::point, geometry::point) [48]
                0.00    0.00  574256/9952918     geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [9]
                0.00    0.00  584336/9952918     geometry::boundingBox<3u>::boundingBox<geometry::point, geometry::point, geometry::point>(unsigned int const&, geometry::point, geometry::point, geometry::point) [25]
                0.00    0.00 8401050/9952918     geometry::structuredData<geometry::Triangle>::getNeighbouringElements(unsigned int const&) const [7]
[74]     0.0    0.00    0.00 9952918         geometry::geoPoint<3u>::geoPoint(double const&) [74]
-----------------------------------------------
                0.00    0.00  895880/895880      geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [14]
[75]     0.0    0.00    0.00  895880         void std::vector<unsigned int, std::allocator<unsigned int> >::emplace_back<unsigned int>(unsigned int&&) [75]
-----------------------------------------------
                0.00    0.00  393276/393276      geometry::structuredData<geometry::Triangle>::getNeighbouringElements(unsigned int const&) const [7]
[76]     0.0    0.00    0.00  393276         geometry::searchPoint::searchPoint(geometry::geoPoint<3u> const&) [76]
-----------------------------------------------
                0.00    0.00    5040/292168      void geometry::structuredData<geometry::Triangle>::refresh<(geometry::MeshType)1>(geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1> const&) [64]
                0.00    0.00  287128/292168      geometry::structuredData<geometry::Triangle>::update(std::vector<unsigned int, std::allocator<unsigned int> > const&) [9]
[77]     0.0    0.00    0.00  292168         std::_Hashtable<geometry::boundingBox<3u>, geometry::boundingBox<3u>, std::allocator<geometry::boundingBox<3u> >, std::__detail::_Identity, std::equal_to<geometry::boundingBox<3u> >, std::hash<geometry::boundingBox<3u> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, false> >::_M_insert_multi_node(std::__detail::_Hash_node<geometry::boundingBox<3u>, true>*, unsigned long, std::__detail::_Hash_node<geometry::boundingBox<3u>, true>*) [77]
                0.00    0.00      12/12          std::_Hashtable<geometry::boundingBox<3u>, geometry::boundingBox<3u>, std::allocator<geometry::boundingBox<3u> >, std::__detail::_Identity, std::equal_to<geometry::boundingBox<3u> >, std::hash<geometry::boundingBox<3u> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, false> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, false>) [110]
-----------------------------------------------
                0.00    0.00    5040/267210      geometry::DataGeo::getKMatrix(unsigned int const&) const [105]
                0.00    0.00  262170/267210      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[78]     0.0    0.00    0.00  267210         geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getNormal(unsigned int const&) const [78]
-----------------------------------------------
                0.00    0.00       1/266431      geometry::DataGeo::getOriginalDataPointsLocations() [139]
                0.00    0.00  266430/266431      geometry::projection<geometry::Triangle>::project(std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [14]
[79]     0.0    0.00    0.00  266431         std::vector<geometry::geoPoint<3u>, std::allocator<geometry::geoPoint<3u> > >::reserve(unsigned long) [79]
-----------------------------------------------
                0.00    0.00   15103/212293      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::replaceNodeInNode2Node(unsigned int const&, unsigned int const&) [35]
                0.00    0.00   53226/212293      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00   53346/212293      geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
                0.00    0.00   90618/212293      geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::applyEdgeCollapse(unsigned int const&, unsigned int const&, std::vector<unsigned int, std::allocator<unsigned int> > const&, std::vector<unsigned int, std::allocator<unsigned int> > const&) [34]
[80]     0.0    0.00    0.00  212293         std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::erase(unsigned int const&) [80]
-----------------------------------------------
                0.00    0.00  200445/200445      std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > > std::__set_union<std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter>(std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::_Rb_tree_const_iterator<unsigned int>, std::insert_iterator<std::set<unsigned int, std::less<unsigned int>, std::allocator<unsigned int> > >, __gnu_cxx::__ops::_Iter_less_iter) [44]
[81]     0.0    0.00    0.00  200445         std::_Rb_tree<unsigned int, unsigned int, std::_Identity<unsigned int>, std::less<unsigned int>, std::allocator<unsigned int> >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<unsigned int>, unsigned int const&) [81]
-----------------------------------------------
                0.00    0.00  198756/198756      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
[82]     0.0    0.00    0.00  198756         geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getTriArea(unsigned int const&) const [82]
-----------------------------------------------
                0.00    0.00  157180/157180      geometry::meshInfo<geometry::Triangle, (geometry::MeshType)1>::getDataModifiedInEdgeCollapsing(std::vector<unsigned int, std::allocator<unsigned int> > const&) const [22]
[83]     0.0    0.00    0.00  157180         geometry::graphItem::graphItem(std::vector<unsigned int, std::allocator<unsigned int> > const&, unsigned int const&) [83]
-----------------------------------------------
                0.00    0.00    2522/114138      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::~simplification() [53]
                0.00    0.00    5044/114138      geometry::bmeshInfo<geometry::Triangle, (geometry::MeshType)1>::getBoundingBoxVertices() const [115]
                0.00    0.00   26613/114138      geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00   26673/114138      geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
                0.00    0.00   53286/114138      geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [96]
[84]     0.0    0.00    0.00  114138         geometry::point::~point() [84]
-----------------------------------------------
                0.00    0.00   34156/68389       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00   34233/68389       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
[85]     0.0    0.00    0.00   68389         geometry::point::operator=(geometry::point const&) [85]
-----------------------------------------------
                0.00    0.00   45309/45309       Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::computeInPlace() [90]
[86]     0.0    0.00    0.00   45309         void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, -1, -1, false> >::applyHouseholderOnTheLeft<Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> const&, double const&, double*) [86]
-----------------------------------------------
                0.00    0.00   45309/45309       Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::computeInPlace() [90]
[87]     0.0    0.00    0.00   45309         void Eigen::MatrixBase<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false> >::makeHouseholder<Eigen::VectorBlock<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false>, -1>&, double&, double&) const [87]
-----------------------------------------------
                0.00    0.00    6730/28563       geometry::collapsingEdge::collapsingEdge(unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&) [100]
                0.00    0.00    6730/28563       geometry::collapseInfo::collapseInfo(unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&) [99]
                0.00    0.00   15103/28563       geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [96]
[88]     0.0    0.00    0.00   28563         geometry::point::point(geometry::geoPoint<3u> const&, unsigned int const&, unsigned int const&) [88]
-----------------------------------------------
                0.00    0.00   15120/15120       std::pair<std::__detail::_Node_iterator<geometry::geoElement<geometry::Line>, true, true>, bool> std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<std::array<unsigned int, 2ul> >(std::integral_constant<bool, true>, std::array<unsigned int, 2ul>&&) [41]
[89]     0.0    0.00    0.00   15120         std::hash<geometry::geoElement<geometry::Line> >::operator()(geometry::geoElement<geometry::Line> const&) const [89]
-----------------------------------------------
                0.00    0.00   15103/15103       geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [95]
[90]     0.0    0.00    0.00   15103         Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::computeInPlace() [90]
                0.00    0.00   45309/45309       void Eigen::MatrixBase<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false> >::makeHouseholder<Eigen::VectorBlock<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1, 1, false>, -1>&, double&, double&) const [87]
                0.00    0.00   45309/45309       void Eigen::MatrixBase<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, -1, -1, false> >::applyHouseholderOnTheLeft<Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> >(Eigen::VectorBlock<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3>, 3, 1, true>, -1> const&, double const&, double*) [86]
-----------------------------------------------
                0.00    0.00   15103/15103       Eigen::internal::triangular_solver_selector<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3> const, -1, -1, false> const, Eigen::Block<Eigen::Matrix<double, 3, 1, 0, 3, 1>, -1, 1, false>, 1, 2, 0, 1>::run(Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3> const, -1, -1, false> const&, Eigen::Block<Eigen::Matrix<double, 3, 1, 0, 3, 1>, -1, 1, false>&) [92]
[91]     0.0    0.00    0.00   15103         Eigen::internal::triangular_solve_vector<double, double, long, 1, 2, false, 0>::run(long, double const*, long, double*) [91]
-----------------------------------------------
                0.00    0.00   15103/15103       void Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::_solve_impl<Eigen::Matrix<double, 3, 1, 0, 3, 1>, Eigen::Matrix<double, 3, 1, 0, 3, 1> >(Eigen::Matrix<double, 3, 1, 0, 3, 1> const&, Eigen::Matrix<double, 3, 1, 0, 3, 1>&) const [94]
[92]     0.0    0.00    0.00   15103         Eigen::internal::triangular_solver_selector<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3> const, -1, -1, false> const, Eigen::Block<Eigen::Matrix<double, 3, 1, 0, 3, 1>, -1, 1, false>, 1, 2, 0, 1>::run(Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3> const, -1, -1, false> const&, Eigen::Block<Eigen::Matrix<double, 3, 1, 0, 3, 1>, -1, 1, false>&) [92]
                0.00    0.00   15103/15103       Eigen::internal::triangular_solve_vector<double, double, long, 1, 2, false, 0>::run(long, double const*, long, double*) [91]
-----------------------------------------------
                0.00    0.00   15103/15103       geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [95]
[93]     0.0    0.00    0.00   15103         geometry::point::point(double const&, double const&, double const&, unsigned int const&, unsigned int const&) [93]
-----------------------------------------------
                0.00    0.00   15103/15103       geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [95]
[94]     0.0    0.00    0.00   15103         void Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::_solve_impl<Eigen::Matrix<double, 3, 1, 0, 3, 1>, Eigen::Matrix<double, 3, 1, 0, 3, 1> >(Eigen::Matrix<double, 3, 1, 0, 3, 1> const&, Eigen::Matrix<double, 3, 1, 0, 3, 1>&) const [94]
                0.00    0.00   15103/15103       Eigen::internal::triangular_solver_selector<Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3> const, -1, -1, false> const, Eigen::Block<Eigen::Matrix<double, 3, 1, 0, 3, 1>, -1, 1, false>, 1, 2, 0, 1>::run(Eigen::Block<Eigen::Matrix<double, 3, 3, 0, 3, 3> const, -1, -1, false> const&, Eigen::Block<Eigen::Matrix<double, 3, 1, 0, 3, 1>, -1, 1, false>&) [92]
-----------------------------------------------
                0.00    0.00   15103/15103       geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [96]
[95]     0.0    0.00    0.00   15103         geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [95]
                0.00    0.00   15103/15103       Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::computeInPlace() [90]
                0.00    0.00   15103/15103       void Eigen::ColPivHouseholderQR<Eigen::Matrix<double, 3, 3, 0, 3, 3> >::_solve_impl<Eigen::Matrix<double, 3, 1, 0, 3, 1>, Eigen::Matrix<double, 3, 1, 0, 3, 1> >(Eigen::Matrix<double, 3, 1, 0, 3, 1> const&, Eigen::Matrix<double, 3, 1, 0, 3, 1>&) const [94]
                0.00    0.00   15103/15103       geometry::point::point(double const&, double const&, double const&, unsigned int const&, unsigned int const&) [93]
-----------------------------------------------
                0.00    0.00    7543/15103       geometry::simplification<geometry::Triangle, (geometry::MeshType)1, geometry::DataGeo>::getCost(unsigned int const&, unsigned int const&) [2]
                0.00    0.00    7560/15103       geometry::DataGeo::getMaximumCosts(unsigned int const&, unsigned int const&) [11]
[96]     0.0    0.00    0.00   15103         geometry::DataGeo::imp_getPointsList(unsigned int const&, unsigned int const&) const [96]
                0.00    0.00   53286/114138      geometry::point::~point() [84]
                0.00    0.00   15103/15103       geometry::DataGeo::getOptimumPoint(unsigned int const&, unsigned int const&) const [95]
                0.00    0.00   15103/28563       geometry::point::point(geometry::geoPoint<3u> const&, unsigned int const&, unsigned int const&) [88]
-----------------------------------------------
                0.00    0.00    2522/10084       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::buildNode2Elem() [143]
                0.00    0.00    2522/10084       geometry::bconnect<geometry::Triangle, (geometry::MeshType)1>::buildNode2Node() [42]
                0.00    0.00    5040/10084       geometry::connect<geometry::Triangle, (geometry::MeshType)1>::buildElem2Data() [141]
[97]     0.0    0.00    0.00   10084         geometry::graphItem::graphItem(unsigned int const&) [97]
-----------------------------------------------
                0.00    0.00    7560/7560        std::pair<std::__detail::_Node_iterator<geometry::geoElement<geometry::Line>, true, true>, bool> std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<std::array<unsigned int, 2ul> >(std::integral_constant<bool, true>, std::array<unsigned int, 2ul>&&) [41]
[98]     0.0    0.00    0.00    7560         std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<geometry::geoElement<geometry::Line>, true>*) [98]
                0.00    0.00      13/13          std::_Hashtable<geometry::geoElement<geometry::Line>, geometry::geoElement<geometry::Line>, std::allocator<geometry::geoElement<geometry::Line> >, std::__detail::_Identity, std::equal_to<geometry::geoElement<geometry::Line> >, std::hash<geometry::geoElement<geometry::Line> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_rehash(unsigned long, unsigned long const&) [109]
-----------------------------------------------
                0.00    0.00    6730/6730        std::pair<std::__detail::_Node_iterator<geometry::collapseInfo, true, true>, bool> std::_Hashtable<geometry::collapseInfo, geometry::collapseInfo, std::allocator<geometry::collapseInfo>, std::__detail::_Identity, std::equal_to<geometry::collapseInfo>, std::hash<geometry::collapseInfo>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_emplace<unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&>(std::integral_constant<bool, true>, unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&) [102]
[99]     0.0    0.00    0.00    6730         geometry::collapseInfo::collapseInfo(unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&) [99]
                0.00    0.00    6730/28563       geometry::point::point(geometry::geoPoint<3u> const&, unsigned int const&, unsigned int const&) [88]
-----------------------------------------------
                0.00    0.00    6730/6730        std::pair<std::_Rb_tree_iterator<geometry::collapsingEdge>, bool> std::_Rb_tree<geometry::collapsingEdge, geometry::collapsingEdge, std::_Identity<geometry::collapsingEdge>, std::less<geometry::collapsingEdge>, std::allocator<geometry::collapsingEdge> >::_M_emplace_unique<unsigned int const&, unsigned int const&, double&, geometry::point&>(unsigned int const&, unsigned int const&, double&, geometry::point&) [104]
[100]    0.0    0.00    0.00    6730         geometry::collapsingEdge::collapsingEdge(unsigned int const&, unsigned int const&, double const&, geometry::geoPoint<3u> const&) [100]
                0.00    0.00    6730/28563       geometry::point::point(geometry::geoPoint<3u> const&, unsigned int const&, unsigned int const&) [88]
-----------------------------------------------
